Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2021-000854,2021-07-09,2021-07-14,Standard Class,CUS-0015,Customer 115,Corporate,Las Vegas,Nevada,West,PROD-0854,Office Supplies,Storage,Filing Cabinet,1530.79,9,0.0,589.69
CA-2021-000855,2021-04-12,2021-04-18,Second Class,CUS-0024,Customer 191,Consumer,Tampa,Florida,East,PROD-0855,Office Supplies,Paper,Legal Paper,253.43,8,0.2,44.6
CA-2023-000856,2023-04-14,2023-04-21,Second Class,CUS-0014,Customer 82,Consumer,Houston,Texas,Central,PROD-0856,Furniture,Chairs,Executive Chair,7681.95,10,0.0,1294.15
CA-2021-000857,2021-02-08,2021-02-09,Same Day,CUS-0003,Customer 149,Consumer,Montgomery,Alabama,South,PROD-0857,Office Supplies,Labels,Address Labels,539.68,9,0.5,26.97
CA-2023-000858,2023-05-16,2023-05-19,Same Day,CUS-0132,Customer 73,Corporate,Atlanta,Georgia,East,PROD-0858,Technology,Phones,Motorola,7481.77,8,0.3,1149.55
CA-2023-000859,2023-07-05,2023-07-09,First Class,CUS-0082,Customer 131,Home Office,Orlando,Florida,East,PROD-0859,Office Supplies,Art,Paint Set,391.12,2,0.0,56.24
CA-2020-000860,2020-07-12,2020-07-19,First Class,CUS-0028,Customer 196,Home Office,Buffalo,New York,East,PROD-0860,Technology,Copiers,Canon Copier,6531.02,8,0.0,-20.91
CA-2023-000861,2023-06-02,2023-06-04,First Class,CUS-0197,Customer 102,Consumer,Cleveland,Ohio,Central,PROD-0861,Furniture,Tables,Study Desk,7284.49,10,0.3,-158.85
CA-2021-000862,2021-04-13,2021-04-16,First Class,CUS-0079,Customer 86,Home Office,Grand Rapids,Michigan,Central,PROD-0862,Furniture,Tables,Dining Table,9011.6,8,0.2,769.55
CA-2022-000863,2022-05-04,2022-05-05,Same Day,CUS-0036,Customer 117,Home Office,Baton Rouge,Louisiana,South,PROD-0863,Office Supplies,Art,Paint Set,66.3,7,0.4,5.09
CA-2021-000864,2021-10-21,2021-10-25,Standard Class,CUS-0159,Customer 129,Corporate,Orlando,Florida,East,PROD-0864,Technology,Phones,iPhone 14,4953.27,7,0.1,1479.73
CA-2023-000865,2023-04-29,2023-05-03,Same Day,CUS-0181,Customer 125,Corporate,Seattle,Washington,West,PROD-0865,Technology,Machines,HP Laptop,963.73,1,0.4,235.05
CA-2021-000866,2021-07-19,2021-07-24,First Class,CUS-0035,Customer 192,Consumer,Birmingham,Alabama,South,PROD-0866,Furniture,Bookcases,Corner Bookcase,3424.2,6,0.2,-152.32
CA-2023-000867,2023-03-21,2023-03-23,First Class,CUS-0140,Customer 196,Home Office,Jackson,Mississippi,South,PROD-0867,Furniture,Bookcases,Corner Bookcase,1807.98,9,0.1,115.57
CA-2022-000868,2022-01-09,2022-01-16,First Class,CUS-0120,Customer 59,Home Office,Seattle,Washington,West,PROD-0868,Office Supplies,Art,Paint Set,1085.17,8,0.1,-8.61
CA-2020-000869,2020-10-14,2020-10-15,Standard Class,CUS-0136,Customer 16,Home Office,Orlando,Florida,East,PROD-0869,Technology,Machines,Lenovo ThinkPad,3392.18,7,0.5,1014.43
CA-2021-000870,2021-08-01,2021-08-06,Same Day,CUS-0143,Customer 200,Home Office,Montgomery,Alabama,South,PROD-0870,Office Supplies,Art,Markers,772.22,6,0.0,141.05
CA-2021-000871,2021-07-21,2021-07-25,Same Day,CUS-0019,Customer 47,Home Office,Jackson,Mississippi,South,PROD-0871,Furniture,Tables,Conference Table,10760.78,8,0.0,2423.56
CA-2020-000872,2020-01-14,2020-01-19,First Class,CUS-0039,Customer 67,Corporate,Nashville,Tennessee,South,PROD-0872,Office Supplies,Paper,Graph Paper,54.68,7,0.1,3.35
CA-2021-000873,2021-01-21,2021-01-28,Second Class,CUS-0137,Customer 155,Home Office,Biloxi,Mississippi,South,PROD-0873,Furniture,Bookcases,Corner Bookcase,1165.81,3,0.0,-57.77
CA-2021-000874,2021-02-17,2021-02-20,Second Class,CUS-0056,Customer 198,Consumer,Eugene,Oregon,West,PROD-0874,Furniture,Tables,Study Desk,1665.59,3,0.2,27.46
CA-2021-000875,2021-03-03,2021-03-07,Same Day,CUS-0198,Customer 98,Consumer,Montgomery,Alabama,South,PROD-0875,Technology,Phones,iPhone 14,602.56,1,0.4,-0.41
CA-2022-000876,2022-09-28,2022-10-04,Standard Class,CUS-0054,Customer 24,Consumer,New York City,New York,East,PROD-0876,Office Supplies,Labels,Address Labels,524.2,10,0.3,56.39
CA-2022-000877,2022-02-17,2022-02-24,Standard Class,CUS-0080,Customer 17,Consumer,Dallas,Texas,Central,PROD-0877,Office Supplies,Art,Sketch Pad,581.42,7,0.0,44.97
CA-2023-000878,2023-08-18,2023-08-21,First Class,CUS-0003,Customer 33,Consumer,Reno,Nevada,West,PROD-0878,Technology,Machines,Dell Desktop,407.99,1,0.1,-4.62
CA-2023-000879,2023-09-15,2023-09-18,Second Class,CUS-0045,Customer 133,Home Office,Birmingham,Alabama,South,PROD-0879,Office Supplies,Storage,Storage Box,752.54,6,0.0,82.49
CA-2021-000880,2021-09-18,2021-09-22,Second Class,CUS-0008,Customer 7,Corporate,Seattle,Washington,West,PROD-0880,Furniture,Tables,Study Desk,6588.35,6,0.2,1389.86
CA-2023-000881,2023-05-10,2023-05-16,Same Day,CUS-0058,Customer 24,Consumer,Spokane,Washington,West,PROD-0881,Technology,Phones,Motorola,4549.79,9,0.0,-421.0
CA-2020-000882,2020-10-02,2020-10-09,Same Day,CUS-0121,Customer 66,Home Office,Memphis,Tennessee,South,PROD-0882,Technology,Phones,Samsung Galaxy,16569.65,10,0.0,923.19
CA-2020-000883,2020-09-14,2020-09-16,Second Class,CUS-0022,Customer 191,Corporate,Dallas,Texas,Central,PROD-0883,Furniture,Bookcases,Corner Bookcase,2535.58,9,0.0,32.39
CA-2023-000884,2023-09-12,2023-09-15,Second Class,CUS-0134,Customer 133,Corporate,Seattle,Washington,West,PROD-0884,Furniture,Furnishings,Rug,3283.93,6,0.5,769.02
CA-2023-000885,2023-04-01,2023-04-07,Second Class,CUS-0051,Customer 47,Home Office,Grand Rapids,Michigan,Central,PROD-0885,Office Supplies,Art,Pencils,90.51,1,0.4,19.54
CA-2023-000886,2023-03-17,2023-03-21,Standard Class,CUS-0148,Customer 104,Corporate,Pittsburgh,Pennsylvania,East,PROD-0886,Furniture,Tables,Conference Table,9365.42,8,0.1,2007.54
CA-2023-000887,2023-09-04,2023-09-11,First Class,CUS-0048,Customer 66,Home Office,Detroit,Michigan,Central,PROD-0887,Technology,Accessories,Webcam,11736.86,9,0.3,4675.29
CA-2020-000888,2020-05-09,2020-05-16,First Class,CUS-0033,Customer 25,Home Office,Montgomery,Alabama,South,PROD-0888,Technology,Copiers,Xerox Machine,5806.36,6,0.0,2220.22
CA-2022-000889,2022-07-15,2022-07-19,First Class,CUS-0130,Customer 47,Corporate,Portland,Oregon,West,PROD-0889,Furniture,Furnishings,Lamp,13302.33,9,0.0,5096.74
CA-2022-000890,2022-12-12,2022-12-17,First Class,CUS-0093,Customer 139,Home Office,New York City,New York,East,PROD-0890,Technology,Accessories,Keyboard,3639.57,3,0.0,1092.34
CA-2020-000891,2020-11-07,2020-11-12,Second Class,CUS-0103,Customer 76,Consumer,Albany,New York,East,PROD-0891,Furniture,Tables,Study Desk,6242.6,10,0.1,244.78
CA-2020-000892,2020-01-01,2020-01-02,First Class,CUS-0188,Customer 157,Home Office,New Orleans,Louisiana,South,PROD-0892,Technology,Copiers,HP Printer,5900.06,5,0.2,25.83
CA-2021-000893,2021-05-11,2021-05-15,Second Class,CUS-0064,Customer 90,Corporate,Jackson,Mississippi,South,PROD-0893,Office Supplies,Labels,Address Labels,235.78,3,0.4,46.14
CA-2021-000894,2021-02-25,2021-03-01,Second Class,CUS-0031,Customer 134,Home Office,Atlanta,Georgia,East,PROD-0894,Furniture,Tables,Study Desk,2186.38,3,0.3,-206.87
CA-2020-000895,2020-11-10,2020-11-11,Same Day,CUS-0066,Customer 29,Consumer,Savannah,Georgia,East,PROD-0895,Technology,Phones,Motorola,10652.54,6,0.0,966.73
CA-2020-000896,2020-06-30,2020-07-06,Standard Class,CUS-0171,Customer 127,Consumer,Savannah,Georgia,East,PROD-0896,Office Supplies,Binders,Presentation Binder,1345.04,10,0.3,27.77
CA-2021-000897,2021-05-30,2021-06-05,First Class,CUS-0022,Customer 4,Home Office,San Francisco,California,West,PROD-0897,Office Supplies,Binders,Presentation Binder,497.68,9,0.2,194.86
CA-2020-000898,2020-07-31,2020-08-07,First Class,CUS-0171,Customer 98,Home Office,Biloxi,Mississippi,South,PROD-0898,Furniture,Furnishings,Curtains,4247.71,8,0.4,863.62
CA-2022-000899,2022-03-17,2022-03-23,Same Day,CUS-0147,Customer 134,Corporate,Los Angeles,California,West,PROD-0899,Furniture,Chairs,Office Chair Pro,293.11,1,0.5,95.59
CA-2020-000900,2020-07-21,2020-07-24,First Class,CUS-0065,Customer 92,Consumer,Seattle,Washington,West,PROD-0900,Furniture,Furnishings,Clock,4279.29,7,0.5,1389.55
CA-2022-000901,2022-07-27,2022-08-02,First Class,CUS-0198,Customer 141,Consumer,Orlando,Florida,East,PROD-0901,Office Supplies,Art,Paint Set,774.4,5,0.0,3.63
CA-2021-000902,2021-12-21,2021-12-26,First Class,CUS-0079,Customer 26,Consumer,Springfield,Illinois,Central,PROD-0902,Office Supplies,Art,Sketch Pad,1209.11,9,0.1,70.45
CA-2022-000903,2022-02-22,2022-02-24,Second Class,CUS-0113,Customer 93,Home Office,Baton Rouge,Louisiana,South,PROD-0903,Office Supplies,Labels,File Labels,429.79,5,0.5,32.36
CA-2022-000904,2022-11-02,2022-11-08,First Class,CUS-0179,Customer 20,Home Office,Los Angeles,California,West,PROD-0904,Furniture,Tables,Study Desk,4632.17,9,0.0,458.52
CA-2022-000905,2022-12-27,2022-12-30,First Class,CUS-0189,Customer 76,Home Office,New Orleans,Louisiana,South,PROD-0905,Furniture,Chairs,Office Chair Pro,1202.23,7,0.4,-57.93
CA-2023-000906,2023-01-27,2023-01-29,Second Class,CUS-0057,Customer 63,Consumer,Springfield,Illinois,Central,PROD-0906,Office Supplies,Paper,A4 Paper,45.63,5,0.1,14.45
CA-2023-000907,2023-06-07,2023-06-11,Standard Class,CUS-0133,Customer 149,Consumer,Buffalo,New York,East,PROD-0907,Furniture,Furnishings,Curtains,4898.42,8,0.1,520.03
CA-2022-000908,2022-01-16,2022-01-18,First Class,CUS-0035,Customer 83,Corporate,Cleveland,Ohio,Central,PROD-0908,Technology,Copiers,Xerox Machine,7035.99,6,0.0,2666.96
CA-2023-000909,2023-01-01,2023-01-04,Same Day,CUS-0184,Customer 180,Home Office,Albany,New York,East,PROD-0909,Office Supplies,Storage,Drawer Organizer,292.35,2,0.1,76.03
CA-2022-000910,2022-10-15,2022-10-20,Same Day,CUS-0115,Customer 144,Corporate,New Orleans,Louisiana,South,PROD-0910,Office Supplies,Paper,Legal Paper,123.26,7,0.0,-10.96
CA-2020-000911,2020-05-13,2020-05-19,First Class,CUS-0126,Customer 111,Home Office,Jackson,Mississippi,South,PROD-0911,Office Supplies,Labels,Shipping Labels,580.51,5,0.0,149.08
CA-2021-000912,2021-11-07,2021-11-09,First Class,CUS-0139,Customer 175,Home Office,Savannah,Georgia,East,PROD-0912,Office Supplies,Storage,Filing Cabinet,964.15,10,0.4,-26.88
CA-2022-000913,2022-12-20,2022-12-24,Standard Class,CUS-0199,Customer 195,Consumer,Portland,Oregon,West,PROD-0913,Office Supplies,Art,Markers,399.19,3,0.1,155.64
CA-2022-000914,2022-04-06,2022-04-11,Standard Class,CUS-0036,Customer 88,Consumer,Montgomery,Alabama,South,PROD-0914,Furniture,Tables,Conference Table,5152.89,7,0.4,1278.99
CA-2020-000915,2020-07-04,2020-07-06,Same Day,CUS-0166,Customer 163,Corporate,Springfield,Illinois,Central,PROD-0915,Furniture,Chairs,Gaming Chair,2978.99,5,0.1,225.21
CA-2023-000916,2023-02-14,2023-02-15,Standard Class,CUS-0136,Customer 4,Home Office,Portland,Oregon,West,PROD-0916,Furniture,Bookcases,3-Shelf Bookcase,1402.12,6,0.0,535.33
CA-2020-000917,2020-05-22,2020-05-24,First Class,CUS-0056,Customer 89,Home Office,Austin,Texas,Central,PROD-0917,Furniture,Bookcases,3-Shelf Bookcase,1982.15,4,0.5,-18.05
CA-2022-000918,2022-06-30,2022-07-01,Second Class,CUS-0080,Customer 75,Home Office,Atlanta,Georgia,East,PROD-0918,Furniture,Tables,Study Desk,1542.84,10,0.0,468.41
CA-2023-000919,2023-05-20,2023-05-22,Second Class,CUS-0141,Customer 100,Corporate,Philadelphia,Pennsylvania,East,PROD-0919,Furniture,Bookcases,Corner Bookcase,6939.99,10,0.5,2528.26
CA-2022-000920,2022-10-02,2022-10-04,Second Class,CUS-0123,Customer 169,Consumer,Springfield,Illinois,Central,PROD-0920,Technology,Phones,Samsung Galaxy,1924.04,7,0.0,689.39
CA-2021-000921,2021-08-01,2021-08-04,Second Class,CUS-0161,Customer 110,Home Office,Eugene,Oregon,West,PROD-0921,Office Supplies,Paper,A4 Paper,249.32,3,0.1,11.59
CA-2021-000922,2021-10-20,2021-10-25,Standard Class,CUS-0198,Customer 74,Corporate,Las Vegas,Nevada,West,PROD-0922,Technology,Copiers,HP Printer,8303.32,8,0.2,1235.59
CA-2023-000923,2023-08-05,2023-08-08,Second Class,CUS-0099,Customer 49,Corporate,Seattle,Washington,West,PROD-0923,Office Supplies,Fasteners,Stapler,109.19,1,0.0,41.86
CA-2021-000924,2021-03-15,2021-03-16,Standard Class,CUS-0019,Customer 183,Home Office,Tampa,Florida,East,PROD-0924,Technology,Phones,Motorola,13751.54,8,0.1,3523.22
CA-2021-000925,2021-08-17,2021-08-18,Standard Class,CUS-0100,Customer 59,Consumer,San Francisco,California,West,PROD-0925,Furniture,Furnishings,Curtains,2865.61,4,0.3,1123.9
CA-2022-000926,2022-05-15,2022-05-21,First Class,CUS-0168,Customer 189,Home Office,Philadelphia,Pennsylvania,East,PROD-0926,Technology,Copiers,Canon Copier,11826.48,10,0.2,28.83
CA-2021-000927,2021-01-23,2021-01-30,First Class,CUS-0102,Customer 11,Corporate,Reno,Nevada,West,PROD-0927,Technology,Copiers,Xerox Machine,5249.33,8,0.0,1119.52
CA-2020-000928,2020-11-21,2020-11-28,Standard Class,CUS-0190,Customer 66,Consumer,Albany,New York,East,PROD-0928,Office Supplies,Binders,3-Ring Binder,100.62,8,0.3,-1.64
CA-2020-000929,2020-08-10,2020-08-17,First Class,CUS-0143,Customer 128,Home Office,Cleveland,Ohio,Central,PROD-0929,Office Supplies,Fasteners,Rubber Bands,147.61,2,0.1,55.37
CA-2020-000930,2020-03-18,2020-03-25,Second Class,CUS-0158,Customer 95,Consumer,Nashville,Tennessee,South,PROD-0930,Furniture,Tables,Conference Table,2507.89,7,0.0,52.35
CA-2020-000931,2020-03-30,2020-04-04,First Class,CUS-0065,Customer 45,Home Office,Seattle,Washington,West,PROD-0931,Technology,Accessories,Webcam,1335.22,1,0.3,440.28
CA-2022-000932,2022-11-01,2022-11-02,First Class,CUS-0185,Customer 113,Consumer,Reno,Nevada,West,PROD-0932,Technology,Copiers,Canon Copier,1912.08,4,0.1,129.91
CA-2023-000933,2023-01-25,2023-01-28,Second Class,CUS-0137,Customer 5,Consumer,Tampa,Florida,East,PROD-0933,Furniture,Furnishings,Lamp,255.91,1,0.0,26.86
CA-2023-000934,2023-11-02,2023-11-04,Standard Class,CUS-0197,Customer 146,Consumer,Columbus,Ohio,Central,PROD-0934,Office Supplies,Fasteners,Paper Clips,79.34,1,0.0,24.35
CA-2021-000935,2021-08-01,2021-08-07,Same Day,CUS-0157,Customer 65,Corporate,San Diego,California,West,PROD-0935,Furniture,Tables,Conference Table,5773.27,10,0.1,1393.9
CA-2021-000936,2021-08-10,2021-08-16,Second Class,CUS-0042,Customer 95,Consumer,Savannah,Georgia,East,PROD-0936,Technology,Copiers,HP Printer,3480.25,3,0.4,1390.6
CA-2023-000937,2023-12-26,2023-12-31,Same Day,CUS-0091,Customer 54,Corporate,Chicago,Illinois,Central,PROD-0937,Office Supplies,Labels,Shipping Labels,790.24,4,0.0,252.93
CA-2022-000938,2022-01-14,2022-01-17,Same Day,CUS-0053,Customer 63,Corporate,Memphis,Tennessee,South,PROD-0938,Technology,Copiers,HP Printer,8386.03,6,0.0,2194.24
CA-2021-000939,2021-03-13,2021-03-17,First Class,CUS-0199,Customer 160,Corporate,Grand Rapids,Michigan,Central,PROD-0939,Furniture,Tables,Dining Table,1137.49,3,0.5,57.06
CA-2022-000940,2022-11-25,2022-11-29,Same Day,CUS-0099,Customer 146,Consumer,Tampa,Florida,East,PROD-0940,Technology,Phones,iPhone 14,5693.28,3,0.0,1406.15
CA-2021-000941,2021-10-10,2021-10-14,Same Day,CUS-0125,Customer 81,Consumer,Atlanta,Georgia,East,PROD-0941,Office Supplies,Storage,Filing Cabinet,697.06,4,0.0,196.09
CA-2020-000942,2020-04-18,2020-04-21,Standard Class,CUS-0039,Customer 55,Consumer,Los Angeles,California,West,PROD-0942,Office Supplies,Paper,A4 Paper,92.53,2,0.3,0.14
CA-2021-000943,2021-08-16,2021-08-19,Second Class,CUS-0039,Customer 42,Corporate,Grand Rapids,Michigan,Central,PROD-0943,Technology,Phones,OnePlus,3288.41,2,0.0,1152.29
CA-2020-000944,2020-08-20,2020-08-26,Second Class,CUS-0035,Customer 98,Home Office,Savannah,Georgia,East,PROD-0944,Technology,Phones,Motorola,5509.6,3,0.0,1530.77
CA-2022-000945,2022-06-22,2022-06-27,First Class,CUS-0172,Customer 146,Home Office,Albany,New York,East,PROD-0945,Technology,Copiers,HP Printer,5273.01,10,0.0,2030.89
CA-2023-000946,2023-10-19,2023-10-23,First Class,CUS-0083,Customer 75,Consumer,Houston,Texas,Central,PROD-0946,Technology,Machines,HP Laptop,1079.32,3,0.1,410.99
CA-2021-000947,2021-06-01,2021-06-03,First Class,CUS-0043,Customer 14,Consumer,Montgomery,Alabama,South,PROD-0947,Office Supplies,Labels,Shipping Labels,536.83,9,0.0,77.74
CA-2020-000948,2020-03-23,2020-03-26,First Class,CUS-0034,Customer 160,Corporate,Cleveland,Ohio,Central,PROD-0948,Office Supplies,Storage,Drawer Organizer,748.08,8,0.3,131.39
CA-2020-000949,2020-03-14,2020-03-20,Same Day,CUS-0132,Customer 109,Corporate,Biloxi,Mississippi,South,PROD-0949,Furniture,Chairs,Gaming Chair,3764.59,5,0.3,313.96
CA-2021-000950,2021-06-30,2021-07-01,First Class,CUS-0082,Customer 131,Corporate,Columbus,Ohio,Central,PROD-0950,Technology,Machines,Dell Desktop,14830.38,8,0.0,4489.71
CA-2020-000951,2020-05-13,2020-05-15,First Class,CUS-0003,Customer 186,Consumer,Seattle,Washington,West,PROD-0951,Furniture,Chairs,Executive Chair,12220.4,10,0.0,4055.28
CA-2023-000952,2023-09-23,2023-09-24,First Class,CUS-0191,Customer 21,Home Office,Spokane,Washington,West,PROD-0952,Furniture,Bookcases,Corner Bookcase,2707.7,10,0.0,-0.65
CA-2020-000953,2020-06-11,2020-06-15,Standard Class,CUS-0051,Customer 182,Consumer,Las Vegas,Nevada,West,PROD-0953,Furniture,Chairs,Office Chair Pro,5268.42,6,0.1,727.16
CA-2020-000954,2020-06-11,2020-06-13,Standard Class,CUS-0180,Customer 195,Consumer,Dallas,Texas,Central,PROD-0954,Technology,Accessories,Webcam,2425.94,4,0.1,606.44
CA-2023-000955,2023-05-16,2023-05-20,First Class,CUS-0089,Customer 189,Corporate,Chicago,Illinois,Central,PROD-0955,Furniture,Tables,Dining Table,8074.35,9,0.1,914.51
CA-2022-000956,2022-10-08,2022-10-11,Standard Class,CUS-0196,Customer 184,Consumer,Chicago,Illinois,Central,PROD-0956,Furniture,Chairs,Gaming Chair,580.67,1,0.4,-34.85
CA-2021-000957,2021-10-15,2021-10-19,First Class,CUS-0077,Customer 196,Home Office,Columbus,Ohio,Central,PROD-0957,Technology,Phones,Samsung Galaxy,4607.84,6,0.5,392.69
CA-2022-000958,2022-04-19,2022-04-23,First Class,CUS-0119,Customer 116,Home Office,Philadelphia,Pennsylvania,East,PROD-0958,Technology,Machines,Dell Desktop,3762.54,8,0.4,495.95
CA-2023-000959,2023-07-18,2023-07-20,Same Day,CUS-0170,Customer 45,Corporate,Birmingham,Alabama,South,PROD-0959,Furniture,Tables,Side Table,2570.38,7,0.4,760.03
CA-2021-000960,2021-07-08,2021-07-11,Second Class,CUS-0141,Customer 72,Corporate,San Francisco,California,West,PROD-0960,Furniture,Tables,Dining Table,312.85,4,0.4,-6.52
CA-2023-000961,2023-09-25,2023-09-26,Same Day,CUS-0181,Customer 123,Consumer,Memphis,Tennessee,South,PROD-0961,Furniture,Tables,Side Table,8676.09,6,0.0,3266.33
CA-2020-000962,2020-01-27,2020-01-30,Same Day,CUS-0110,Customer 157,Corporate,Atlanta,Georgia,East,PROD-0962,Office Supplies,Art,Pencils,170.46,3,0.2,41.26
CA-2020-000963,2020-05-09,2020-05-10,Same Day,CUS-0084,Customer 177,Corporate,Columbus,Ohio,Central,PROD-0963,Furniture,Tables,Study Desk,4449.69,8,0.1,21.04
CA-2023-000964,2023-12-01,2023-12-03,First Class,CUS-0157,Customer 61,Home Office,Baton Rouge,Louisiana,South,PROD-0964,Furniture,Bookcases,Corner Bookcase,3919.49,3,0.1,995.76
CA-2023-000965,2023-07-01,2023-07-04,Second Class,CUS-0187,Customer 69,Corporate,Portland,Oregon,West,PROD-0965,Furniture,Furnishings,Clock,840.93,2,0.5,169.28
CA-2020-000966,2020-04-30,2020-05-04,First Class,CUS-0159,Customer 124,Consumer,Tampa,Florida,East,PROD-0966,Furniture,Furnishings,Clock,1650.67,4,0.0,104.99
CA-2023-000967,2023-08-15,2023-08-17,Second Class,CUS-0189,Customer 50,Home Office,Grand Rapids,Michigan,Central,PROD-0967,Office Supplies,Storage,Filing Cabinet,983.93,10,0.2,262.42
CA-2021-000968,2021-09-02,2021-09-05,Standard Class,CUS-0165,Customer 196,Home Office,Savannah,Georgia,East,PROD-0968,Office Supplies,Paper,Graph Paper,132.37,4,0.0,-11.33
CA-2023-000969,2023-02-11,2023-02-13,Same Day,CUS-0071,Customer 117,Home Office,Biloxi,Mississippi,South,PROD-0969,Technology,Phones,OnePlus,6996.15,10,0.3,-322.72
CA-2020-000970,2020-09-10,2020-09-11,Standard Class,CUS-0185,Customer 97,Corporate,Chicago,Illinois,Central,PROD-0970,Technology,Accessories,Webcam,5017.47,6,0.3,-146.13
CA-2023-000971,2023-06-09,2023-06-16,First Class,CUS-0146,Customer 11,Consumer,Baton Rouge,Louisiana,South,PROD-0971,Office Supplies,Labels,File Labels,91.35,1,0.3,16.7
CA-2020-000972,2020-11-06,2020-11-07,Second Class,CUS-0093,Customer 92,Consumer,Atlanta,Georgia,East,PROD-0972,Office Supplies,Labels,File Labels,298.56,9,0.1,-16.14
CA-2022-000973,2022-12-10,2022-12-14,Standard Class,CUS-0115,Customer 41,Corporate,Dallas,Texas,Central,PROD-0973,Technology,Phones,Motorola,10151.79,7,0.0,3118.45
CA-2020-000974,2020-04-17,2020-04-23,Standard Class,CUS-0060,Customer 40,Home Office,Albany,New York,East,PROD-0974,Furniture,Bookcases,5-Shelf Bookcase,3080.68,4,0.0,29.27
CA-2022-000975,2022-10-05,2022-10-06,First Class,CUS-0010,Customer 54,Home Office,Nashville,Tennessee,South,PROD-0975,Furniture,Bookcases,3-Shelf Bookcase,6090.3,7,0.0,0.38
CA-2022-000976,2022-03-24,2022-03-26,Second Class,CUS-0096,Customer 131,Corporate,Austin,Texas,Central,PROD-0976,Furniture,Furnishings,Lamp,2041.73,3,0.2,67.02
CA-2022-000977,2022-03-15,2022-03-16,First Class,CUS-0167,Customer 172,Corporate,Columbus,Ohio,Central,PROD-0977,Technology,Accessories,Keyboard,2532.42,5,0.5,510.75
CA-2021-000978,2021-02-25,2021-02-27,Standard Class,CUS-0173,Customer 55,Corporate,New York City,New York,East,PROD-0978,Office Supplies,Binders,3-Ring Binder,1187.7,10,0.2,375.87
CA-2021-000979,2021-03-20,2021-03-25,First Class,CUS-0086,Customer 53,Home Office,Birmingham,Alabama,South,PROD-0979,Office Supplies,Art,Paint Set,58.89,1,0.1,18.54
CA-2022-000980,2022-10-03,2022-10-07,Second Class,CUS-0028,Customer 1,Home Office,Grand Rapids,Michigan,Central,PROD-0980,Technology,Copiers,Xerox Machine,10320.47,9,0.1,-631.23
CA-2023-000981,2023-03-09,2023-03-11,Same Day,CUS-0109,Customer 190,Corporate,Dallas,Texas,Central,PROD-0981,Furniture,Chairs,Office Chair Pro,314.92,2,0.1,70.19
CA-2021-000982,2021-09-10,2021-09-12,Standard Class,CUS-0163,Customer 191,Consumer,Montgomery,Alabama,South,PROD-0982,Technology,Phones,OnePlus,4601.11,5,0.1,-183.3
CA-2022-000983,2022-07-21,2022-07-28,Second Class,CUS-0180,Customer 145,Consumer,New York City,New York,East,PROD-0983,Office Supplies,Labels,Shipping Labels,1124.07,10,0.2,39.38
CA-2020-000984,2020-03-02,2020-03-03,Same Day,CUS-0004,Customer 148,Home Office,Buffalo,New York,East,PROD-0984,Technology,Phones,iPhone 14,3913.91,8,0.5,415.7
CA-2023-000985,2023-10-06,2023-10-09,Standard Class,CUS-0167,Customer 12,Corporate,Detroit,Michigan,Central,PROD-0985,Furniture,Chairs,Gaming Chair,857.49,4,0.5,261.69
CA-2020-000986,2020-06-30,2020-07-05,First Class,CUS-0096,Customer 169,Corporate,Jackson,Mississippi,South,PROD-0986,Office Supplies,Binders,Report Cover,281.91,6,0.5,48.57
CA-2022-000987,2022-02-01,2022-02-05,Same Day,CUS-0193,Customer 127,Home Office,Detroit,Michigan,Central,PROD-0987,Technology,Accessories,Headphones,9486.98,6,0.0,2913.58
CA-2020-000988,2020-10-08,2020-10-11,First Class,CUS-0175,Customer 43,Home Office,Detroit,Michigan,Central,PROD-0988,Office Supplies,Paper,Notepad,392.6,6,0.5,108.69
CA-2023-000989,2023-03-20,2023-03-22,Second Class,CUS-0108,Customer 29,Home Office,Tampa,Florida,East,PROD-0989,Furniture,Bookcases,Corner Bookcase,3010.94,4,0.4,-178.03
CA-2021-000990,2021-04-09,2021-04-15,Second Class,CUS-0096,Customer 141,Home Office,San Francisco,California,West,PROD-0990,Office Supplies,Paper,A4 Paper,421.64,6,0.3,112.13
CA-2020-000991,2020-11-14,2020-11-21,Same Day,CUS-0019,Customer 178,Consumer,Detroit,Michigan,Central,PROD-0991,Technology,Copiers,Canon Copier,5956.65,4,0.0,879.21
CA-2020-000992,2020-02-03,2020-02-04,Standard Class,CUS-0175,Customer 19,Consumer,Chicago,Illinois,Central,PROD-0992,Technology,Accessories,Webcam,2089.68,5,0.0,655.8
CA-2020-000993,2020-01-22,2020-01-28,Same Day,CUS-0078,Customer 110,Home Office,Reno,Nevada,West,PROD-0993,Furniture,Bookcases,3-Shelf Bookcase,3121.81,10,0.4,273.03
CA-2021-000994,2021-12-20,2021-12-21,First Class,CUS-0198,Customer 26,Corporate,Las Vegas,Nevada,West,PROD-0994,Office Supplies,Paper,Notepad,424.87,5,0.4,117.46
CA-2022-000995,2022-08-30,2022-09-02,Standard Class,CUS-0184,Customer 162,Corporate,Las Vegas,Nevada,West,PROD-0995,Technology,Machines,MacBook,2962.07,9,0.1,776.48
CA-2021-000996,2021-09-26,2021-10-01,First Class,CUS-0176,Customer 33,Consumer,Springfield,Illinois,Central,PROD-0996,Furniture,Furnishings,Clock,1935.25,8,0.4,-101.65
